hip,ra,dec,hp_mag
29941,94.5572157066764,-19.96699218796639,5.4529
29996,94.71075186593909,-9.389963292755976,5.5309
29997,94.71158252296172,69.32003429252849,4.7792
30011,94.74573888052686,-20.925620863952986,5.7333
30060,94.90579433692902,59.01090541644954,4.4594
30069,94.9206387795867,-34.396595187642596,5.7368
30073,94.92833685717558,-7.8229100637593385,5.2032
30093,94.99835142884473,-2.944490424444394,5.0033
30099,95.01761546739881,14.65116883864792,5.7744
30122,95.07827960849369,-30.06337652912407,2.9524
30143,95.15099683354161,-34.14419292629469,5.4788
30214,95.35299081811338,-11.773243384605095,5.5389
30247,95.44211728512369,53.45239491253487,5.4401
30277,95.52852187602119,-33.436272922898105,3.9932
30321,95.65929229068031,-69.98412783171347,5.6847
30324,95.67494722224626,-17.955916812939442,1.8911
30342,95.73278665276324,-56.369920774306514,5.6731
30343,95.73996356221208,22.513850177609733,2.9141
30419,95.94207342749793,4.592838853093401,4.4559
30436,95.98297438639632,-25.577529683290404,5.7311
30438,95.98787789671694,-52.69571786807983,-0.5536
30444,96.00424599458005,-36.70789659131213,5.7866
30457,96.04313823793323,-11.530009868914625,5.372
30463,96.05783026808783,-60.2813979939768,5.7871
30520,96.22459114696925,49.28789883725588,5.0056
30545,96.31836236510071,-0.9453528370733801,5.9959
30565,96.36937908294821,-69.69078685354847,5.5411
30591,96.43189780248227,-48.17684916122244,5.7478
30651,96.60776583978769,56.285043774834506,5.5976
30666,96.66496309347833,-1.5072645101169408,5.8997
30679,96.70366341888847,58.41741344419479,5.3358
30703,96.76723237579056,-58.002105645295686,5.9884
30717,96.80733231677306,0.2992663816315255,5.3736
30720,96.81496014400668,-0.27598677982941694,5.7052
30728,96.83531775845644,2.908256063547883,5.7109
30772,96.98988347704035,-4.762146626776988,4.9912
30788,97.04257269879888,-32.58012946555756,4.4188
30827,97.14203610938553,30.493069946078524,5.9029
30836,97.15587249009846,-17.466032787319055,5.9273
30840,97.16351893846043,-32.37129732710374,5.671
30867,97.20447391009017,-7.033051658289562,3.7921
30883,97.24079322343897,20.212166735697735,4.0991
30932,97.36891566208169,-56.85284444560629,5.3654
30953,97.4546937522781,-50.23895951999141,5.3084
31037,97.69288847658297,-27.76958914463749,5.8667
31072,97.80457222896221,-35.25886115739034,5.9704
31079,97.82591383539976,-51.82620752310285,5.7004
31084,97.84591519615168,-12.391909008163617,5.327
31119,97.95120210393141,11.544343645748661,5.2842
31121,97.95861444173829,-8.15818092989039,5.5935
31125,97.96403419849146,-23.418436809728547,4.2586
31137,97.99296550182136,-58.75384089439026,5.679
31165,98.0888880332341,-37.696514130397304,5.4125
31167,98.09637360077677,-5.868718408458371,5.6741
31173,98.11334493725448,32.45494035883152,5.8784
31190,98.16240996604613,-32.03045402242627,5.6609
31216,98.22595667499704,7.332979084247641,4.5019
31277,98.40072046220307,14.155374501269327,5.734
31278,98.40800307090596,-1.220110462004059,5.0482
31299,98.45621403161945,-36.23226751499233,5.5671
31362,98.64720389191035,-32.716260960362064,5.5963
31407,98.744113916083,-52.975634473752805,4.3706
31416,98.76408270418426,-22.964833308214224,4.533
31434,98.80025822804478,28.02234399848293,5.268
31446,98.81595610279746,0.8902221733948501,5.7994
31457,98.85093455739579,-36.77993015165975,5.5514
31564,99.09523978491247,-18.659943917622375,5.8699
31579,99.13682389857874,38.445552215048764,5.3488
31583,99.14720960086345,-5.211108327902791,5.4943
31592,99.17082880620988,-19.255709352030724,4.12
31637,99.3076752205624,-36.99068409369085,5.6824
31665,99.40999530704234,56.857507130306445,5.8799
31681,99.42792544255357,16.399414011593606,1.929
31685,99.44029876980706,-43.195923974718866,3.1395
31688,99.44809874793981,-32.33989051951292,5.417
31700,99.47260805468014,-18.237457089330565,4.5975
31737,99.5959139465364,28.984391530821803,5.7655
31765,99.65680199380805,-48.22023146282169,5.209
31771,99.66481049420075,39.39111610112598,5.8516
31789,99.70494419958612,39.90258795033722,5.3219
31827,99.81965161067845,-14.145746845065892,4.9771
31832,99.83261261501282,42.48901184992053,4.9636
31852,99.88801575450042,28.26315794778203,5.9973
31870,99.92777374281161,-30.470024208459655,5.8707
31897,100.01211852178773,-80.81372257918143,5.6721
31940,100.12015450971639,77.99579699615455,5.8765
31978,100.24442156119231,9.89576027575576,4.5554
31992,100.27268664638676,0.4953354898579382,5.7557
32064,100.48485945537215,-9.167424519881928,5.3245
32104,100.60134333929703,17.6455137876186,5.2513
32173,100.77086769102716,44.52452341081399,5.1674
32226,100.91102446071432,3.9325347650921625,5.869
32246,100.9830410328633,25.131155453837835,3.1915
32249,100.99705871461136,13.228143138962876,4.6618
32292,101.11862098130547,-31.07053792173317,5.1843
32311,101.18943659953841,28.970989377633074,5.5643
32349,101.2885410520664,-16.713143062644765,-1.0876
32362,101.32263990185764,12.896055122138712,3.4417
32385,101.37996181970534,-30.948990947282592,5.5752
32402,101.47383846207111,-52.40971351134908,5.9362
32411,101.49750485622155,-14.796084486919435,5.3291
32438,101.55896961989146,59.441690541457255,4.8902
32439,101.5602895141162,79.56627813423664,5.5505
32463,101.63507857174007,8.587168972773679,5.8572
32474,101.66259615900627,-10.107361754146153,5.6531
32480,101.6847460140871,43.577024904093626,5.3677
32489,101.70622674040686,57.1692703115963,5.5026
32492,101.71289042291073,-14.425995525617767,5.2764
32494,101.71955746867685,-51.26544928858541,5.5317
32531,101.82795795516606,-55.540049179393996,5.7139
32533,101.83268471373644,8.03728285879069,4.9161
32537,101.83919511857096,-37.92967248119845,5.2453
32558,101.90509852898394,-8.99850073678306,5.1604
32562,101.91492024026302,48.78946091271761,5.3919
32578,101.96523670055247,2.412188814912316,4.6471
32607,102.04807107683695,-61.94197967315753,3.3114
32609,102.05096831241254,55.70444829759599,5.6455
32617,102.07953311755921,-1.3188390885959198,5.8221
32677,102.2405761641241,-15.144710999254986,5.3632
32698,102.31839210048385,-2.272027965765673,5.7301
32740,102.42224367450227,32.606879140409255,5.8757
32753,102.45768922721349,16.20291300205165,5.8168
32759,102.46027267099342,-32.508487533322075,3.4644
32761,102.46381709104651,-53.62249221633058,4.5681
32765,102.47757100021441,-46.61546985305689,5.2429
32768,102.48390363343383,-50.614399712293945,3.1077
32809,102.59072103753506,-17.084557934228034,5.9175
32810,102.59729077787884,-31.706094180663968,5.7596
32814,102.6062489214395,13.41319497352701,5.8628
32844,102.69151338362047,41.78156551646275,5.1485
32851,102.70757882225789,-0.5404272626051561,5.8655
32855,102.71812254057292,-34.3673204763286,5.1659
32864,102.73786736520162,67.57192312868149,5.0838
32912,102.86241254758004,-70.96347355576346,5.3734
32921,102.88770756853357,21.761231610941564,5.2794
32968,103.00004914521656,23.601742486657084,5.8119
33018,103.19725016021515,33.96136984025784,3.6405
33024,103.20619748060307,8.380448796859747,5.8251
33048,103.27109233632761,59.44865477470213,5.4813
33077,103.32851256227379,-19.032778910937502,5.7267
33092,103.38712742241157,-20.224263622274222,4.7485
33104,103.4260046829184,68.88829182380003,5.0746
33152,103.53314510343581,-24.184223144010616,4.0047
33160,103.54783598194524,-12.038592481041087,4.2092
33184,103.60273801254519,-1.1269604389844892,5.4954
33202,103.66080730800002,13.17801646521348,4.7265
33248,103.76140942636786,-20.404850986887435,5.8223
33277,103.82787813985985,25.37563635594408,5.8774
33302,103.90582912237191,-20.136593487928423,4.749
33316,103.94554123968204,-22.941449548414543,5.2543
33345,104.02769521139608,-14.043446496982012,5.118
33347,104.03427624473798,-17.054246845395053,4.369
33357,104.06662125352959,-48.72116444094084,5.0215
33372,104.10767813143279,9.956599701828901,5.8785
33377,104.13358493953122,46.27398641128281,5.8284
33384,104.14366807999305,-79.42018933196128,5.4744
33449,104.31916036584686,58.42305977710806,4.5021
33478,104.3915373513673,-24.631056146499326,5.5373
33485,104.40468696194867,45.09410214151141,4.9171
33558,104.60460729193872,-34.11172576290117,5.018
33575,104.64959746780971,-25.414169595401997,5.5362
33579,104.65644414730376,-28.97208938784479,1.416
33682,104.96074045666381,-67.91701197040679,5.3277
33694,105.01603325020963,76.97744140624563,4.695
33715,105.06593506094275,16.07900535554146,5.8435
33729,105.09900231741257,-8.406824588102229,5.9326
33779,105.21460496360065,-51.40263372511875,5.2276
33804,105.2747884733195,-25.21564566669108,5.5815
33827,105.339148598993,70.80833408870265,5.846
33856,105.42979888736652,-27.934841649097855,3.5847
33878,105.48497128529085,-5.722081463189988,5.3014
33914,105.57287656724534,15.336069030765872,5.9525
33927,105.60326932548244,24.215446473326693,5.3494
33929,105.60634035634604,17.755455249827374,5.9755
33937,105.63872659518057,16.674464950808346,5.9432
33971,105.72824844317658,-4.239238133174908,4.916
33977,105.75613968486887,-23.833301081998453,3.005
34000,105.81295588151868,-59.1781355878722,5.4586
34033,105.90863814880962,10.951845589110714,5.2856
34045,105.93955472225176,-15.633258491956248,4.0738
34059,105.9735664652694,-49.58425784768843,4.9752
34065,105.98916835240266,-43.608984020080634,5.7033
34081,106.01169935046796,-42.337453672746946,5.2644
34086,106.02187578564757,-5.323971089914552,5.7942
34088,106.02723055179804,20.570299293944707,4.1689
34105,106.07632972887427,-56.74973147721116,5.1422
34215,106.41250409215247,9.185836793648198,5.8898
34267,106.5484601988463,34.47408671529874,5.7102
34301,106.669869107657,-11.294019078334935,5.4112
34339,106.779524555064,-40.89329571394354,5.745
34360,106.84412145554634,-23.840734550488808,5.7159
34387,106.95618677489885,7.471295032212276,5.9066
34440,107.09184340228275,15.930926086426664,5.6405
34444,107.09785867990901,-26.39320762392726,1.9628
34473,107.17641698622475,-70.4973458901265,5.7817
34481,107.1867697262475,-70.4991940399792,3.9295
34495,107.21281818097205,-39.65567372512294,4.768
34579,107.42928073069916,-25.231043764195775,5.6324
34622,107.55700801753932,-4.2376355530331935,5.0791
34624,107.58052780324914,-27.491524407313314,5.6244
34670,107.69791141998844,-48.93257701514618,5.275
34693,107.78496456473258,30.245280877336437,4.5603
34722,107.8461671199971,26.85666905338288,5.7979
34724,107.84846493285701,-0.3019057059852177,5.5135
34752,107.91371829400354,39.32054372066582,5.037
34758,107.92337869474497,-20.883115709171886,5.8325
34769,107.96608465977411,-0.49278065959029393,4.1544
34798,108.05090938830647,-25.94260950950194,5.8611
34802,108.06592116328821,-40.49877862256196,5.3261
34817,108.10762531161257,-36.54439916544023,5.8963
34819,108.10994965814797,24.128703121132826,5.9435
34834,108.14058718395513,-46.75956450437418,4.5642
34888,108.27998092855776,-11.251360479726722,5.9022
34899,108.30571324808928,-45.182524810084495,4.8819
34909,108.34277941192401,16.159067721906048,5.0026
34912,108.34747246338732,51.42871259244306,5.5176
34922,108.38429561863241,-44.64052961409549,4.1465
34981,108.56340173264661,-26.352516373311452,4.3786
34987,108.58360676270595,3.1114211910416336,5.5307
34999,108.61773025541196,-10.31624855277364,5.9606
35005,108.63604315537823,12.11586576907307,5.8701
35020,108.65893531166012,-48.27192836751568,4.7296
35025,108.67476883990038,24.88520198717274,5.9465
35029,108.69177404391337,-46.84967233922557,5.6878
35037,108.70275678540933,-26.77268606287693,3.9854
35044,108.7132841457793,-27.03792376485839,5.7432
35054,108.73812653007468,-41.42641742661568,5.8946
35083,108.83783438737504,-30.686474565644883,5.3003
35120,108.91423394914692,7.977737091204861,5.8047
35136,108.95880523557389,47.240416245695215,5.6685
35146,108.97924945259437,59.63809564932346,5.3698
35152,108.98823048008938,27.897426404996846,5.8356
35180,109.0607512550981,-15.585654797750664,5.4899
35181,109.06446677180796,-46.774611052164516,5.7866
35202,109.1327371911938,-38.31894021920471,5.7621
35205,109.14583941243592,-27.881273378301287,4.7283
35210,109.15348729319237,-23.315601261768236,4.9479
35226,109.20589889398086,-36.592648141903425,4.9692
35228,109.20762815509109,-67.95717269075219,4.1197
35264,109.28568388001767,-37.09748687590916,2.8296
35341,109.50927077031594,40.88336279728602,5.9277
35347,109.51773766559263,-43.986772497095245,5.8208
35350,109.52336169898851,16.540475240996987,3.6148
35363,109.57667004175173,-36.733967735165365,4.6661
35384,109.63324587687693,49.46474639174872,5.0523
35393,109.63966616117983,-39.21030721957002,5.2607
35406,109.659136453081,-36.742749407725135,5.0554
35412,109.66825339762418,-24.558707843246108,4.8557
35415,109.67703293878095,-24.95438478455153,4.3329
35427,109.71366286973922,-26.585870732974314,5.456
35487,109.86700611984186,-16.39491269472688,5.7864
35550,110.03078875264501,21.98233983425189,3.6031
35564,110.08940792715498,-52.31188309923349,5.6053
35589,110.16172827006778,-52.08592534968602,5.3577
35611,110.2288294258332,-26.96385121387566,5.9357
35615,110.24288292317301,-14.360488630646882,5.7517
35626,110.26808525674403,-25.891675985126284,5.9069
35643,110.3230804674702,45.22817018611252,5.8251
35699,110.48708077266932,20.443716421545385,5.2102
35710,110.51120185466682,36.76063791785256,5.285
35712,110.51448949222485,0.17712538172769043,5.9709
35727,110.55637522233364,-19.016584482311668,4.9465
35749,110.60582053467307,-5.9828079475940195,5.9136
35785,110.71692440792702,55.281470587713194,5.7836
35795,110.75292904139557,-31.923790205391587,5.3603
35846,110.86897556944669,25.050600458360993,5.1874
35848,110.87072899218714,-27.834283321894286,5.496
35855,110.88291986676033,-32.2020786197094,5.3442
35904,111.02377104410644,-29.3031196329059,2.4215
35907,111.03529434263423,40.67244056036175,5.3785
35941,111.13935050842213,27.637818924355436,5.8579
35951,111.16746006995268,-16.201423489401225,5.173
35957,111.18278407828488,-31.80892633671413,5.5006
35984,111.23782875245752,51.887343930389946,5.9137
35987,111.24245487672076,11.669560002347438,5.4091
35998,111.28515558199733,-13.75197579057019,5.884
36024,111.35530591028646,-25.217764848499197,5.7594
36039,111.40911867363336,-79.09420288020733,5.688
36041,111.41207780010998,9.27611829200729,5.1588
36046,111.43198417591861,27.79828558683759,3.9507
36114,111.59106526029437,-51.01849611942979,5.2581
36143,111.67696458836025,-34.140707962072014,5.8476
36145,111.67858747985579,49.211644990110464,4.6188
36168,111.74786310785655,-23.086033293694495,5.5706
36186,111.78329827284294,-17.864864955636065,5.6871
36188,111.78780103929289,8.289408828430616,2.8546
36236,111.92891057476798,-22.85919717692878,5.9518
36238,111.93497669093942,21.445548722242815,5.3365
36251,111.96526113723493,-11.556862424068013,5.9204
36258,111.99653064694928,-29.155901897509327,5.5418
36265,112.00865278950538,6.942076772136382,5.2924
36284,112.04095583486807,8.925503673418413,4.4592
36345,112.21316579448259,-31.848412221638853,5.8909
36348,112.21452123500896,48.184037844953984,5.678
36362,112.2705051990022,-31.45622956084986,5.7175
36363,112.27379578156331,-38.812104903757195,5.3536
36366,112.27754039307001,31.784079448970488,4.2473
36377,112.30782593371491,-43.30189093756479,3.3757
36388,112.3278137325558,-1.9053070738373232,5.728
36393,112.33526398870956,28.118403827772116,5.1152
36396,112.34212755899942,-10.326656812406739,5.8586
36399,112.35670808010792,-7.551473846519145,5.9698
36425,112.44909193823426,12.00661101970007,4.7088
36429,112.45325626997379,27.916200020326194,5.182
36431,112.46422563863482,-23.024299228401723,4.921
36439,112.48273619185169,49.672662049831764,5.458
36514,112.67754189376237,-30.96228309257466,4.805
36528,112.7195804087968,68.46572670655509,5.8012
36547,112.76866729019875,82.41156865711393,4.9069
36616,112.95154507651631,17.086229074499514,5.6186
36641,113.02479198958667,1.9144822079741637,5.3051
36721,113.29074028528481,-24.71077994637319,5.896
36723,113.2986466674097,3.290274791096355,5.6676
36732,113.33145746224085,-19.41235422559117,5.8068
36760,113.40207893372491,15.826692068809573,5.294
36773,113.44986680521373,-14.523901316060885,4.9406
36778,113.46270621071524,-36.338401678382034,5.376
36795,113.51335824092615,-22.29618047456322,4.5496
36812,113.56622521711105,3.3717363834220087,5.8305
36817,113.57780645886066,-23.47366421160121,5.1662
36848,113.64510633930773,-27.01244878359099,5.941
36850,113.65001967585451,31.888635107905028,1.5811
36896,113.78673712886652,30.960910503421484,5.5097
36917,113.84557238294975,-28.369278010680397,4.6109
36942,113.9154176799679,-52.53380814263571,5.0749
36962,113.98071676314649,26.896003052925693,4.1682
36981,114.01624002612346,-14.492773418595165,5.6288
37023,114.13190981723555,46.18036762284316,5.7498
37036,114.17099480359101,-19.70235331282451,5.652
37043,114.1830244650294,-48.830169827622235,5.6864
37088,114.31971101842751,-4.111022388355244,5.237
37096,114.34216623709483,-34.96857047474632,4.5064
37140,114.47449457556512,48.773911554355,5.9843
37173,114.575197356888,-25.364787984510233,4.6539
37174,114.5758825571152,-48.60144831874714,5.7909
37204,114.63681714001893,35.04848398094616,5.7406
37223,114.68293451294903,-36.49684167455124,5.7336
37229,114.70784027210613,-26.803890450208296,3.7439
37265,114.79148555555805,34.58463285424618,4.9874
37279,114.82724201808722,5.227507577481227,0.4607
37297,114.86397512728523,-38.30806024914847,4.7771
37300,114.86912943269192,17.674515518920682,5.1487
37322,114.93262284510874,-38.139328223564476,5.6938
37329,114.94951067871739,-38.260675688381205,5.7412
37369,115.0613436808727,38.344567108772345,5.8603
37379,115.09671736748766,-15.263852049439297,5.1066
37391,115.12954674906969,87.02015628080096,5.1339
37441,115.30185607102506,48.131851628573365,5.748
37447,115.311986262781,-9.551083241716137,4.0986
37450,115.31595065516835,-38.533571939593266,5.3684
37478,115.39648635342667,3.6248273916058533,5.9508
37504,115.4549831097741,-72.60613526370423,4.1071
37508,115.46611803459004,13.480514111085581,5.8627
37521,115.51341295611026,14.208529944515345,5.5874
37590,115.70064325069598,-26.351253969671863,5.7978
37606,115.73817094349388,-45.17177315392646,5.1867
37609,115.75190677011373,58.710486816692004,4.9827
37623,115.79999233328418,-36.050124249108976,5.5594
37629,115.8278551448107,28.884071525413123,4.3955
37648,115.88498201636578,-28.410957149396992,4.731
37664,115.92428235463811,-40.933329604351414,5.2921
37677,115.95196714817767,-28.954835038864168,4.0152
37701,116.01744876425062,50.433860928772184,5.3145
37704,116.02884826378761,25.784210508462966,5.4224
37710,116.04059732487542,-36.06271346113008,5.8737
37740,116.11195229692879,24.398129087300912,3.7285
37751,116.14238610186233,-24.674091814362093,5.5503
37752,116.14249712962386,-37.94295565970103,5.854
37819,116.31376645296699,-37.96859868948974,3.72
37826,116.33068294019498,28.02631021860563,1.2947
37853,116.39657450757035,-34.17655078080007,5.4757
37891,116.48698665749545,-14.563820208109698,5.1162
37901,116.5090059584131,-6.7722845397187,5.6414
37908,116.53122399547154,18.510168767918504,4.9991
37915,116.5439948121954,-37.933700259906665,5.8384
37921,116.56757935932478,10.76831130202192,5.2598
37946,116.66358017396108,37.51736313086944,5.2301
37995,116.80232686586652,-22.519535299765717,5.8304
38010,116.85416601879231,-38.51115612323352,5.0403
38016,116.87640288324391,33.41576667173712,5.2343
38020,116.88129097527025,-46.60850951019544,5.1672
38048,116.98659213823991,-12.192892983191197,5.5798
38070,117.02156224484317,-25.937180430725444,4.4428
38089,117.08436528322389,-47.07753203936271,4.8605
38146,117.25706891473385,-24.91224356683232,5.4547
38152,117.27800976011203,-56.41038519093123,5.7366
38159,117.3036100758971,-46.8577408626769,5.7746
38160,117.30394213931686,-60.284028867203006,5.8749
38164,117.30957938511946,-46.3732272163069,4.031
38167,117.31105561087864,-35.24330821804151,5.9286
38170,117.32357815926028,-24.859784078231314,3.5109
38200,117.39761880795297,-33.288954112016896,5.7047
38210,117.42081699818196,-66.19597312540509,5.7683
38211,117.42153392881187,-17.22812318973136,5.3308
38253,117.54406907211256,-9.183441652447636,5.7758
38370,117.91817872463452,-42.888222221948524,5.981
38373,117.92498654040132,1.766877920871528,5.0892
38375,117.92939124512463,-21.173742202379625,5.78
38382,117.94309861293083,-13.897189881098035,5.277
38414,118.05435646286264,-40.575798789299206,3.8645
38423,118.06584620898195,-34.70602131419316,5.1107
38427,118.07868091622954,-14.84617883439003,5.785
38438,118.12394423827018,-54.36718441037639,5.6423
38455,118.1610554480468,-38.86282213656519,4.4288
38474,118.19946285451374,-5.428187254166746,5.8573
38497,118.26464290571037,-36.36377388248014,5.609
38500,118.2651765528712,-49.61307933792731,4.5444
38518,118.3256783807523,-48.1029483543388,4.1865
38538,118.37431902543466,26.765857952945016,5.0049
38593,118.5458805286054,-35.87729559820811,5.4164
38639,118.67807792330119,47.56459193309258,5.6016
38656,118.72246933535796,-57.302883479274286,5.779
38712,118.88099042797349,8.863057186673599,5.9457
38722,118.91626743941968,19.884066745769957,5.374
38732,118.944148281928,-43.84505801559133,5.9948
38783,119.0777258918452,-60.52646170302267,5.887
38827,119.19475736299405,-52.98240068132453,3.3939
38835,119.21482606920519,-22.880148478786705,4.3403
38846,119.24087208312955,-43.50042403933001,5.3028
38848,119.24778739723786,15.790382587416543,5.9651
38872,119.32679410032408,-44.109875544703314,5.0214
38901,119.41713222983165,-30.33458693796763,4.8279
38908,119.44293569353258,-60.30336067520511,5.7112
38917,119.46555672045623,-45.577744840466615,5.3055
38957,119.56018320987722,-49.24492849231134,4.377
38962,119.58644851766806,2.2245254559067082,5.4568
38994,119.71065389023732,-60.824488381602464,5.762
39014,119.75754806215733,-45.215863006836486,5.9337
39023,119.77384367512977,-23.31040265526483,5.2613
39061,119.86843757471138,-39.29683928211777,5.3147
39070,119.9064428564794,-60.58708864196791,5.2633
39079,119.9341027664619,-3.6795783446943946,5.0967
39095,119.96689622931976,-18.399142702333123,4.6427
39117,120.0489842936986,73.9180102393764,5.5071
39138,120.08320524079599,-63.56750281542893,4.7573
39177,120.1971404079129,17.308709772371447,5.7693
39184,120.20818263388713,-54.15129596436,5.8164
39211,120.30540123020992,-1.3924239493625905,4.814
39213,120.30795588286067,4.879778523317657,5.6608
39221,120.33644728065462,59.04731880946829,5.8737
39236,120.37619092210264,16.45532346815517,5.9951
39251,120.40636601940295,-37.28373206123942,5.9568
39311,120.5664721023559,2.334314190485611,4.5441
39360,120.68662034358911,-41.309865440927275,5.4622
39380,120.76737441325186,-32.463571074201006,5.9819
39424,120.8795794999289,27.79441758314013,5.1084
39429,120.89612567880432,-40.0031883441021,2.1364
39487,121.06747264365825,-32.67484681462572,5.2527
39538,121.19660894257862,79.47974261675337,5.3833
39566,121.26544436137581,-53.10791357223018,5.6742
39567,121.26879071564868,13.118370556064217,5.159
39690,121.66809934993854,-45.26604224373401,5.1932
39734,121.8251925572441,-20.55434578261257,5.3772
39757,121.88625905222104,-24.304436794105722,2.9157
39780,121.94100546175426,21.58197924372059,5.4237
39794,121.98267009317948,-68.6171363959865,4.3109
39847,122.11459768204953,51.506675744578686,4.8196
39863,122.148573397481,-2.9837768570310534,4.522
39903,122.25357552231826,-61.30170598340926,4.8438
39906,122.25684794784685,-19.245000971374957,4.3527
39919,122.28964383431617,-48.6844096395607,5.6352
39943,122.36891620074324,-16.24890644421064,5.6069
39953,122.38314733218827,-47.336611676905775,1.7034
39957,122.39013216899548,-56.085474839860204,5.7211
39961,122.39967930171039,-44.12277909282999,5.1346
39970,122.42983169269327,-47.93721652484618,5.159
40023,122.61344988372157,25.508179897362222,5.8748
40035,122.66656883528563,-13.79934748843495,5.6364
40077,122.79501921205198,-48.462003684033135,5.7728
40084,122.81800535633059,-12.927018322886221,4.8789
40091,122.83958461993197,-39.61855325061879,4.5587
40096,122.85790342136355,-42.9872887160226,4.8043
40107,122.8876239797858,-7.772476250254283,5.5155
40155,122.99988048369539,-46.64436988435033,5.9042
40167,123.05295611965012,17.648135883131392,4.7809
40183,123.12831930390301,-46.26430808842155,5.9726
40215,123.20328566331656,68.47405418401152,5.5047
40240,123.28697715008508,29.65658601713974,5.5974
40259,123.3332294603055,-15.78821464690006,5.1622
40274,123.37301022368905,-35.89954209408024,4.7332
40282,123.39261112704922,-50.196066936878815,5.6111
40285,123.4006805213964,-46.99165329194085,5.0877
40321,123.49299206078985,-36.322299788169694,5.0194
40326,123.512030674829,-40.34773030334152,4.5868
40344,123.5553721130783,-35.4900721392374,5.9396
40357,123.59949294581632,-45.83454837452063,5.7926
40429,123.81647456665793,-62.91561691556223,5.1904
40526,124.12895281073526,9.185663548399685,3.6714
40646,124.4600801033877,59.57112839379477,5.6889
40678,124.5724479272673,-35.451705068999225,5.754
40680,124.5782401065873,-65.61324577534329,5.2313
40702,124.63027823056662,-76.91998249418911,4.1488
40706,124.63913841553304,-36.65953286286173,4.5022
40772,124.82159850988839,62.507138888172626,5.8873
40793,124.88421844814653,75.75686907150374,5.7066
40817,124.95414810174083,-71.51499623774455,5.3194
40834,125.00232991036171,-71.50546244348712,5.6004
40843,125.01613464088604,27.21862145822463,5.2335
40866,125.08721858671359,20.74783189396613,5.9733
40875,125.10832097754208,57.74324461406978,5.9813
40881,125.13395525826526,24.02235676855327,5.9153
40888,125.16203304928608,-77.48457640612523,4.5099
40932,125.30042498864307,-57.97323047464097,5.9362
40943,125.33770576527914,-36.48419365987162,5.1127
40944,125.3384347853185,-20.07901233532632,5.7236
40945,125.34597661158709,-33.05437212152302,4.9864
40990,125.47776046253507,-17.586300347013104,5.8771
41003,125.51884197762345,-73.40005905683189,5.2946
41037,125.62860248830137,-59.509537808593066,1.9996
41039,125.63207748878798,-48.49039750138501,4.75
41074,125.70808191021646,-26.34823502067185,5.9787
41075,125.70887552551766,43.188372413897355,4.3649
41080,125.72542187055082,-7.54313571777732,5.9817
41081,125.72991593950147,-52.12377696417339,5.9059
41152,125.95220450743594,53.219951378149354,5.5632
41191,126.08492592360159,-80.91471967173494,5.8383
41211,126.14640824269834,-3.7511774540642784,5.7125
41242,126.22998552751912,-23.153816905219266,5.6954
41250,126.23839783710669,-42.76985014988021,5.9071
41260,126.26565741001858,-24.04626221788458,5.4468
41296,126.38058011000244,-51.72745688920209,5.1213
41299,126.39812627784727,2.102249421309717,5.8623
41307,126.41529521600938,-3.906364717264333,3.8987
41312,126.43435939542537,-66.13652028584406,3.9319
41323,126.46634632851334,-42.153104015149474,5.4028
41325,126.47828046069853,7.564528907605162,5.2929
41375,126.61345236578775,-3.9872996926213267,5.667
41377,126.61553382405462,27.89386199444629,5.729
41395,126.67502834056569,-12.534539809610132,5.6825
41400,126.68312519677997,12.65486250503281,5.5917
41404,126.69614828682104,26.93548601003608,5.535
41451,126.8199478391136,-70.09359521718339,5.5168
41483,126.90271178742587,-53.0885398695541,5.1527
41515,126.99760703415984,-35.11378836971393,5.6946
41616,127.26982549921858,-47.928939553619415,5.2942
41621,127.2815533207609,-44.160431249249704,5.7842
41639,127.36453407057331,-44.724827507935224,4.9703
41674,127.44022548515828,-46.33172791758304,5.9407
41704,127.56679237203512,60.71843102893476,3.5041
41723,127.61924902449503,-32.15928734699415,5.7575
41816,127.87738015332658,24.081216384801962,5.7859
41817,127.87893423259094,-19.57744127702904,5.408
41822,127.89902900265218,18.094557553489402,5.4518
41861,128.02072031090094,-53.211960708203236,5.8035
41909,128.17718686280682,20.441270619416578,5.5011
42001,128.41019501272194,-38.84883263861109,5.8883
42028,128.50682152018885,-2.1516049511626476,5.8133
42080,128.65078040915657,65.14527351792154,5.5208
42088,128.68170301011472,-49.94424613601973,5.158
42090,128.6829313456838,36.419719017123604,5.7824
42129,128.814915651646,-58.22476335274885,5.2101
42134,128.83186742161504,-58.009294924903344,5.0097
42146,128.8675469645602,-7.982330969403396,5.7243
42177,128.9668326207205,-50.969676923909724,5.7462
42265,129.27410978884632,9.65559622102452,5.9576
42286,129.32852697683046,-62.85341199928299,5.6141
42312,129.41100563799742,-42.98910388069504,4.1704
42313,129.41419756868535,5.703798574753013,4.1512
42334,129.46736837865944,-26.254970108155202,5.2406
42372,129.5927478506129,53.40157518330691,5.8189
42402,129.6893701984062,3.3414748325199946,4.6208
42425,129.77136739167875,-70.38665212287356,5.199
42430,129.7836258695422,-22.66290695855965,5.1865
42438,129.79892624909493,65.02069321895988,5.7592
42459,129.8494453702861,-53.43982457374354,5.4099
42483,129.92704476297678,-29.56086194684808,5.0306
42504,129.990093812246,-53.05478187235519,5.1282
42509,130.00633074861065,-12.475374296924201,5.1178
42515,130.02556915303296,-35.308300871932104,4.1264
